country_name,year,nmr,region,u5mr
Israel,1996,4.063197976,High income,8.155890869
Israel,1997,3.976606308,High income,7.772039382
Israel,1998,3.981552652,High income,7.450525699
Israel,1999,3.676024739,High income,7.158865708
Israel,2000,3.519319598,High income,6.89128264
Israel,2001,3.337334231,High income,6.638296592
Israel,2002,3.640663633,High income,6.387354361
Israel,2003,3.111718276,High income,6.123713416
Israel,2004,3.105910872,High income,5.847179728
Israel,2005,2.661330109,High income,5.57523879
Israel,2006,2.362151583,High income,5.323891353
Israel,2007,2.393211981,High income,5.098104094
Israel,2008,2.364216845,High income,4.897433241
Israel,2009,2.59559618,High income,4.718447424
Israel,2010,2.484135815,High income,4.554888758
Israel,2011,2.236975032,High income,4.398416456
Israel,2012,2.421902422,High income,4.252787378
Israel,2013,2.0881454,High income,4.122443489
Israel,2014,2.108520805,High income,4.011642634
Israel,2015,2.154171539,High income,3.918713433
Israel,2016,2.023097489,High income,3.847014694
Israel,2017,1.965717024,High income,3.787912963
Israel,2019,1.955872011,High income,3.674401121
Italy,1960,23.94879341,High income,51.89839706
Italy,1961,23.16123009,High income,49.77776409
Italy,1962,23.18574333,High income,47.5855809
Italy,1963,23.68025398,High income,45.35341983
Italy,1964,22.07219696,High income,43.169848
Italy,1965,22.52594185,High income,41.1235121
Italy,1966,22.24523926,High income,39.3374108
Italy,1967,21.5415287,High income,37.82658529
Italy,1968,21.28961095,High income,36.4485389
Italy,1969,20.69995045,High income,35.05942602
Italy,1970,20.38998438,High income,33.54107413
Italy,1971,20.36235547,High income,31.79417972
Italy,1972,19.77025522,High income,29.77920795
Italy,1973,19.41785238,High income,27.57723617
Italy,1974,17.04483341,High income,25.28941599
Italy,1975,15.71293808,High income,23.0894206
Italy,1976,14.3558521,High income,21.14199215
Italy,1977,13.89010704,High income,19.5089617
Italy,1978,13.30243723,High income,18.16010098
Italy,1979,12.15977841,High income,17.03460419
Italy,1980,10.90558333,High income,16.06330182
Italy,1981,10.90090477,High income,15.16822448
Italy,1982,9.933931323,High income,14.31368414
Italy,1983,9.395760732,High income,13.49296165
Italy,1984,8.886136957,High income,12.70564003
Italy,1985,8.025687631,High income,11.98284968
Italy,1986,7.849145509,High income,11.35127752
Italy,1987,7.539289443,High income,10.82224731
Italy,1988,7.129803965,High income,10.38152009
Italy,1989,6.688196761,High income,10.01043856
Italy,1990,6.195319589,High income,9.669762167
Italy,1991,6.30556929,High income,9.309107595
Italy,1992,5.850229201,High income,8.904242807
Italy,1993,5.318619511,High income,8.455895789
Italy,1994,4.857779061,High income,7.978356856
Italy,1995,4.581191642,High income,7.492885114
Italy,1996,4.5767587,High income,7.028554505
Italy,1997,4.243684857,High income,6.601668267
Italy,1998,3.860424177,High income,6.216257099
Italy,1999,3.780591943,High income,5.874518595
Italy,2000,3.262512487,High income,5.571689169
Italy,2001,3.41761956,High income,5.29683825
Italy,2002,3.129563168,High income,5.049585568
Italy,2003,2.823536378,High income,4.828289796
Italy,2004,2.859289675,High income,4.636361865
Italy,2005,2.748193368,High income,4.473278131
Italy,2006,2.622904908,High income,4.341213296
Italy,2007,2.43282273,High income,4.236933519
Italy,2008,2.474682366,High income,4.146805807
Italy,2009,2.603737692,High income,4.057328117
Italy,2010,2.383240093,High income,3.964613955
Italy,2011,2.318315431,High income,3.868004464
Italy,2012,2.29456013,High income,3.767098425
Italy,2013,2.290627878,High income,3.664106173
Italy,2014,2.143781712,High income,3.56259268
Italy,2015,2.114218489,High income,3.464725758
Italy,2016,2.080525856,High income,3.375486652
Italy,2017,2.038629186,High income,3.298065748
Jamaica,1952,48.39,Latin America and Caribbean,120.3203601
Jamaica,1957,38.55,Latin America and Caribbean,95.15606028
Jamaica,1962,31.59,Latin America and Caribbean,76.13900146
Jamaica,1967,24.18,Latin America and Caribbean,63.46288821
Jamaica,1972,22.89,Latin America and Caribbean,52.94076067
Jamaica,2000,20,Latin America and Caribbean,22.00368823
Jamaica,2005,13,Latin America and Caribbean,19.84470435
Jordan,1984,21.1,North Africa / Middle East,45.87084685
Jordan,1989,12.89,North Africa / Middle East,37.27981355
Jordan,1994,13.74,North Africa / Middle East,31.73326063
Jordan,1999,16.54,North Africa / Middle East,27.62976728
Jordan,2004,14.43,North Africa / Middle East,24.01771604
Jordan,1953,46.62,North Africa / Middle East,234.0164268
Jordan,1958,41.8,North Africa / Middle East,175.3008958
Jordan,1963,39.45,North Africa / Middle East,130.3000093
Jordan,1968,33.06,North Africa / Middle East,99.08048565
Jordan,1973,28.75,North Africa / Middle East,77.06491369
Jordan,1989,21.24,North Africa / Middle East,37.27981355
Jordan,1994,15.31,North Africa / Middle East,31.73326063
Jordan,1999,19.6,North Africa / Middle East,27.62976728
Jordan,2004,13.19,North Africa / Middle East,24.01771604
Jordan,2009,12.74,North Africa / Middle East,20.79840648
Jordan,1994,8.162169,North Africa / Middle East,31.73326063
Jordan,1999,10.6853,North Africa / Middle East,27.62976728
Jordan,2004,8.990224,North Africa / Middle East,24.01771604
Jordan,2009,8.526342,North Africa / Middle East,20.79840648
Jordan,2014,10.25051,North Africa / Middle East,18.11008672
Jordan,1967,25.6,North Africa / Middle East,104.4408187
Jordan,1972,25.15,North Africa / Middle East,80.9448729
Jordan,1977,19.29,North Africa / Middle East,63.49564209
Jordan,1982,24.73,North Africa / Middle East,50.26697108
Jordan,1987,19.16,North Africa / Middle East,40.29225512
Jordan,1979,26.8,North Africa / Middle East,57.76327287
Jordan,1984,23.44,North Africa / Middle East,45.87084685
Jordan,1989,16.55,North Africa / Middle East,37.27981355
Jordan,1994,21.22,North Africa / Middle East,31.73326063
Jordan,1999,14.64,North Africa / Middle East,27.62976728
Jordan,1974,30.29,North Africa / Middle East,73.36983649
Jordan,1979,22.7,North Africa / Middle East,57.76327287
Jordan,1984,26.13,North Africa / Middle East,45.87084685
Jordan,1989,17.08,North Africa / Middle East,37.27981355
Jordan,1994,19.49,North Africa / Middle East,31.73326063
Jordan,1986,24.32,North Africa / Middle East,42.00716648
Jordan,1991,18.15,North Africa / Middle East,34.8054442
Jordan,1996,14.5,North Africa / Middle East,29.99447742
Jordan,2001,24.5,North Africa / Middle East,26.13848831
Jordan,2006,12.8,North Africa / Middle East,22.67040099
Japan,1968,9.85710267,High income,19.63708073
Japan,1969,9.1213287,High income,18.47616855
Japan,1970,8.717367149,High income,17.45215233
Japan,1971,8.280083254,High income,16.53013407
Japan,1972,7.758443936,High income,15.66754345
Japan,1973,7.396331615,High income,14.84738301
Japan,1974,7.12910267,High income,14.05096242
Japan,1975,6.790642881,High income,13.26467344
Japan,1976,6.350481306,High income,12.50643298
Japan,1977,6.138111789,High income,11.78493925
Japan,1978,5.634881014,High income,11.1117283
Japan,1979,5.229571492,High income,10.48034697
Japan,1980,4.943911715,High income,9.892817345
Japan,1981,4.699713297,High income,9.340113933
Japan,1982,4.239827055,High income,8.820803854
Japan,1983,3.906708283,High income,8.3327097
Japan,1984,3.70994375,High income,7.884477713
Japan,1985,3.429784077,High income,7.479676483
Japan,1986,3.106411964,High income,7.129364247
Japan,1987,2.92056335,High income,6.841619221
Japan,1988,2.733625265,High income,6.617093632
Japan,1989,2.577795031,High income,6.44826377
Japan,1990,2.602356774,High income,6.323426809
Japan,1991,2.434508214,High income,6.225563027
Japan,1992,2.402834104,High income,6.126343631
Japan,1993,2.326888735,High income,6.011914846
Japan,1994,2.332984476,High income,5.86389127
Japan,1995,2.20291408,High income,5.673958743
Japan,1996,2.020628981,High income,5.45051248
Japan,1997,1.935946764,High income,5.209654629
Japan,1998,1.955704498,High income,4.96303983
Japan,1999,1.814601556,High income,4.724379789
Japan,2000,1.768934784,High income,4.5016649
Japan,2001,1.630701261,High income,4.302198368
Japan,2002,1.678720463,High income,4.129814336
Japan,2003,1.672288427,High income,3.985330932
Japan,2004,1.460312716,High income,3.859393829
Japan,2005,1.421136344,High income,3.743584281
Japan,2006,1.321528654,High income,3.631607477
Japan,2007,1.315816035,High income,3.520573755
Japan,2008,1.21980725,High income,3.409866187
Japan,2009,1.171924283,High income,3.302471504
Japan,2010,1.089326652,High income,3.198463587
Japan,2012,1.026772243,High income,3.006306624
Japan,2013,0.996294484,High income,2.916503533
Japan,2014,0.948642753,High income,2.830985663
Japan,2015,0.896908252,High income,2.750213328
Japan,2016,0.894595375,High income,2.672057748
Japan,2017,0.879432174,High income,2.59960106
Japan,2018,0.87216899,High income,2.530710772
Kazakhstan,2008,15.74856567,"Central Europe, Eastern Europe, Central Asia",24.65081468
Kazakhstan,2009,13.13643649,"Central Europe, Eastern Europe, Central Asia",22.50964994
Kazakhstan,2010,11.72672807,"Central Europe, Eastern Europe, Central Asia",20.38749944
Kazakhstan,2011,9.960020392,"Central Europe, Eastern Europe, Central Asia",18.31347998
Kazakhstan,2012,9.334834043,"Central Europe, Eastern Europe, Central Asia",16.34947261
Kazakhstan,2013,7.127068399,"Central Europe, Eastern Europe, Central Asia",14.56752457
Kazakhstan,2014,5.885166625,"Central Europe, Eastern Europe, Central Asia",13.03147983
Kazakhstan,2015,5.589045771,"Central Europe, Eastern Europe, Central Asia",11.82028881
Kazakhstan,2016,5.383160217,"Central Europe, Eastern Europe, Central Asia",10.97480542
Kazakhstan,2017,4.614848486,"Central Europe, Eastern Europe, Central Asia",10.48523926
Kazakhstan,2018,4.577688732,"Central Europe, Eastern Europe, Central Asia",10.33071364
Kazakhstan,2019,4.807238199,"Central Europe, Eastern Europe, Central Asia",10.45053004
Kazakhstan,1972,25.81,"Central Europe, Eastern Europe, Central Asia",82.80018565
Kazakhstan,1977,16.8,"Central Europe, Eastern Europe, Central Asia",75.09248801
Kazakhstan,1982,18.48,"Central Europe, Eastern Europe, Central Asia",66.14679892
Kazakhstan,1987,18.12,"Central Europe, Eastern Europe, Central Asia",55.56503925
Kazakhstan,1992,18.28,"Central Europe, Eastern Europe, Central Asia",51.91884142
Kazakhstan,1976,31.4,"Central Europe, Eastern Europe, Central Asia",76.23029571
Kazakhstan,1981,27.3,"Central Europe, Eastern Europe, Central Asia",68.45895355
Kazakhstan,1986,28.9,"Central Europe, Eastern Europe, Central Asia",57.4632728
Kazakhstan,1991,24.35,"Central Europe, Eastern Europe, Central Asia",51.61262573
Kazakhstan,1996,36.35,"Central Europe, Eastern Europe, Central Asia",51.66117212
Kenya,1991,23.97221,Sub-Saharan Africa,104.3285471
Kenya,1996,25.51217,Sub-Saharan Africa,110.148848
Kenya,2001,24.8642,Sub-Saharan Africa,94.23665034
Kenya,2006,24.33366,Sub-Saharan Africa,72.2645414
Kenya,2011,21.76202,Sub-Saharan Africa,56.02736581
Kenya,1980,43.18621,Sub-Saharan Africa,110.6366889
Kenya,1985,34.41668,Sub-Saharan Africa,97.16396586
Kenya,1990,28.265,Sub-Saharan Africa,101.4754599
Kenya,1995,32.19947,Sub-Saharan Africa,111.0024175
Kenya,2000,34.64548,Sub-Saharan Africa,98.52193142
Kenya,1975,33.86145,Sub-Saharan Africa,131.6821655
Kenya,1980,28.04869,Sub-Saharan Africa,110.6366889
Kenya,1985,29.48668,Sub-Saharan Africa,97.16396586
Kenya,1990,25.98441,Sub-Saharan Africa,101.4754599
Kenya,1995,27.84994,Sub-Saharan Africa,111.0024175
Kenya,1965,25.37906,Sub-Saharan Africa,167.3933664
Kenya,1970,26.3124,Sub-Saharan Africa,150.7770186
Kenya,1975,29.0404,Sub-Saharan Africa,131.6821655
Kenya,1980,22.58634,Sub-Saharan Africa,110.6366889
Kenya,1985,26.55443,Sub-Saharan Africa,97.16396586
Kenya,1970,47.55002,Sub-Saharan Africa,150.7770186
Kenya,1975,33.04118,Sub-Saharan Africa,131.6821655
Kenya,1980,34.68394,Sub-Saharan Africa,110.6366889
Kenya,1985,29.15963,Sub-Saharan Africa,97.16396586
Kenya,1990,24.20754,Sub-Saharan Africa,101.4754599
Kenya,1985,29.38216,Sub-Saharan Africa,97.16396586
Kenya,1990,28.46823,Sub-Saharan Africa,101.4754599
Kenya,1995,21.58619,Sub-Saharan Africa,111.0024175
Kenya,2000,35.6542,Sub-Saharan Africa,98.52193142
Kenya,2005,30.35812,Sub-Saharan Africa,76.50546731
Kenya,1954,59.43,Sub-Saharan Africa,268.4149531
Kenya,1959,55.3,Sub-Saharan Africa,207.2147893
Kenya,1964,44.03,Sub-Saharan Africa,171.5284272
Kenya,1969,46.05,Sub-Saharan Africa,154.1211789
Kenya,1974,38.59,Sub-Saharan Africa,135.8793777
Kyrgyzstan,1991,14.15028,"Central Europe, Eastern Europe, Central Asia",64.72956828
Kyrgyzstan,1996,18.30879,"Central Europe, Eastern Europe, Central Asia",60.12135466
Kyrgyzstan,2001,18.4609,"Central Europe, Eastern Europe, Central Asia",47.36117316
Kyrgyzstan,2006,15.94329,"Central Europe, Eastern Europe, Central Asia",37.54686295
Kyrgyzstan,2011,16.64501,"Central Europe, Eastern Europe, Central Asia",27.68737111
Kyrgyzstan,1989,15.85,"Central Europe, Eastern Europe, Central Asia",66.31931161
Kyrgyzstan,1994,23.07,"Central Europe, Eastern Europe, Central Asia",64.07911046
Kyrgyzstan,1999,14.15,"Central Europe, Eastern Europe, Central Asia",52.18745213
Kyrgyzstan,2004,19.7,"Central Europe, Eastern Europe, Central Asia",41.10297397
Kyrgyzstan,2009,19.6,"Central Europe, Eastern Europe, Central Asia",31.63649763
Kyrgyzstan,1995,32.79692,"Central Europe, Eastern Europe, Central Asia",62.46659924
Kyrgyzstan,2000,15.81134,"Central Europe, Eastern Europe, Central Asia",49.69725319
Kyrgyzstan,2005,13.21123,"Central Europe, Eastern Europe, Central Asia",39.2694905
Kyrgyzstan,2010,13.99999,"Central Europe, Eastern Europe, Central Asia",29.54194007
Kyrgyzstan,2015,15.83346,"Central Europe, Eastern Europe, Central Asia",22.32747423
Kyrgyzstan,1979,35.9,"Central Europe, Eastern Europe, Central Asia",102.5749136
Kyrgyzstan,1984,27.87,"Central Europe, Eastern Europe, Central Asia",83.87412285
Kyrgyzstan,1989,32.95,"Central Europe, Eastern Europe, Central Asia",66.31931161
Kyrgyzstan,1994,31.82,"Central Europe, Eastern Europe, Central Asia",64.07911046
Cambodia,1991,38.49096,"Southeast Asia, East Asia and Oceania",115.9420842
Cambodia,1996,30.93206,"Southeast Asia, East Asia and Oceania",119.8247315
Cambodia,2001,22.62474,"Southeast Asia, East Asia and Oceania",96.66501864
Cambodia,2006,24.09463,"Southeast Asia, East Asia and Oceania",59.90451587
Cambodia,2011,19.63406,"Southeast Asia, East Asia and Oceania",40.64350027
Cambodia,1987,38.57,"Southeast Asia, East Asia and Oceania",116.6079514
Cambodia,1992,37.53,"Southeast Asia, East Asia and Oceania",116.2073112
Cambodia,1997,37.58,"Southeast Asia, East Asia and Oceania",119.5586381
Cambodia,2002,38.16,"Southeast Asia, East Asia and Oceania",86.67624982
Cambodia,2007,27.3,"Southeast Asia, East Asia and Oceania",55.62570606
Cambodia,1982,48.71,"Southeast Asia, East Asia and Oceania",139.878032
Cambodia,1987,41.17,"Southeast Asia, East Asia and Oceania",116.6079514
Cambodia,1992,42.08,"Southeast Asia, East Asia and Oceania",116.2073112
Cambodia,1997,42.84,"Southeast Asia, East Asia and Oceania",119.5586381
Cambodia,2002,32.86,"Southeast Asia, East Asia and Oceania",86.67624982
Cambodia,1977,49.82,"Southeast Asia, East Asia and Oceania",260.1733836
Cambodia,1982,48.6,"Southeast Asia, East Asia and Oceania",139.878032
Cambodia,1987,45.57,"Southeast Asia, East Asia and Oceania",116.6079514
Cambodia,1992,39.81,"Southeast Asia, East Asia and Oceania",116.2073112
Cambodia,1997,36.36,"Southeast Asia, East Asia and Oceania",119.5586381
Kiribati,1997,31.2,"Southeast Asia, East Asia and Oceania",77.32060881
Kiribati,2002,28.9,"Southeast Asia, East Asia and Oceania",67.51904265
Kiribati,2007,25.6,"Southeast Asia, East Asia and Oceania",66.07075958
Kuwait,1985,12.91882,North Africa / Middle East,22.98573859
Kuwait,1986,10.13275,North Africa / Middle East,21.56545767
Kuwait,1987,11.69613,North Africa / Middle East,20.47812212
Kuwait,1993,8.908746,North Africa / Middle East,15.19566359
Kuwait,1994,9.36503,North Africa / Middle East,14.71312668
Kuwait,1995,7.238456,North Africa / Middle East,14.30604228
Kuwait,1996,7.911251,North Africa / Middle East,13.89552342
Kuwait,1997,8.127613,North Africa / Middle East,13.45459565
Kuwait,1998,6.90421,North Africa / Middle East,13.02953415
Kuwait,1999,5.858758,North Africa / Middle East,12.65906703
Kuwait,2001,6.82115,North Africa / Middle East,12.11791608
Kuwait,2002,6.553231,North Africa / Middle East,11.93133505
Kuwait,2003,6.388977,North Africa / Middle East,11.76006725
Kuwait,2004,5.901764,North Africa / Middle East,11.58106197
Kuwait,2005,5.398402,North Africa / Middle East,11.39820626
Kuwait,2006,5.43983,North Africa / Middle East,11.23677144
Kuwait,2007,5.505067,North Africa / Middle East,11.09774529
Kuwait,2008,5.698998,North Africa / Middle East,10.93125393
Kuwait,2009,6.424438,North Africa / Middle East,10.69287634
Kuwait,2010,5.283924,North Africa / Middle East,10.3800603
Kuwait,2011,5.498471,North Africa / Middle East,10.01792085
Kuwait,2013,4.661259,North Africa / Middle East,9.261299997
Kuwait,2014,5.088644,North Africa / Middle East,8.956518843
Kuwait,2017,4.748868,North Africa / Middle East,8.298505639
Lebanon,1981,19.55,North Africa / Middle East,48.20137449
Lebanon,1986,14.49,North Africa / Middle East,38.8894318
Lebanon,1991,13.3,North Africa / Middle East,30.61240021
Lebanon,1996,8.82,North Africa / Middle East,24.22971384
Lebanon,2001,11.53,North Africa / Middle East,18.61203958
Lebanon,1973,32.62,North Africa / Middle East,58.76969264
Lebanon,1978,25.18,North Africa / Middle East,52.98315015
Lebanon,1983,30.28,North Africa / Middle East,44.53225448
Lebanon,1988,30.08,North Africa / Middle East,35.36846782
Lebanon,1993,19.77,North Africa / Middle East,27.86351694
Liberia,1983,57.17,Sub-Saharan Africa,236.3806583
Liberia,1988,56.3,Sub-Saharan Africa,252.7019844
Liberia,1993,40.54,Sub-Saharan Africa,260.1672555
Liberia,1998,42.71,Sub-Saharan Africa,213.4464962
Liberia,2003,28.59,Sub-Saharan Africa,150.0959672
Liberia,1963,119.57,Sub-Saharan Africa,309.0811876
Liberia,1968,97.33,Sub-Saharan Africa,293.610119
Liberia,1973,82.83,Sub-Saharan Africa,270.3650833
Liberia,1978,73.43,Sub-Saharan Africa,249.7023013
Liberia,1983,68.5,Sub-Saharan Africa,236.3806583
Liberia,1990,65.19,Sub-Saharan Africa,262.6453574
Liberia,1995,53.51,Sub-Saharan Africa,245.9418948
Liberia,2000,45.1,Sub-Saharan Africa,188.0296285
Liberia,2005,40.69,Sub-Saharan Africa,129.1451471
Liberia,2010,26.87,Sub-Saharan Africa,100.7880547
Liberia,2007,36,Sub-Saharan Africa,114.0840428
Liberia,2012,36,Sub-Saharan Africa,95.69711854
Liberia,2017,37,Sub-Saharan Africa,87.91427497
Liberia,1985,64.88,Sub-Saharan Africa,238.2231431
Liberia,1990,58.78,Sub-Saharan Africa,262.6453574
Liberia,1995,63.15,Sub-Saharan Africa,245.9418948
Liberia,2000,56.95,Sub-Saharan Africa,188.0296285
Liberia,2005,43.62,Sub-Saharan Africa,129.1451471
Libya,1972,28.45,North Africa / Middle East,116.8543144
Libya,1977,25.29,North Africa / Middle East,83.39386285
Libya,1982,22.16,North Africa / Middle East,63.5231356
Libya,1987,19.57,North Africa / Middle East,48.91270396
Libya,1992,18.17,North Africa / Middle East,37.65618704
Saint Lucia,1972,27.90697674,Latin America and Caribbean,61.38357118
Saint Lucia,1976,11.02464332,Latin America and Caribbean,43.35730946
Saint Lucia,1979,18.75669882,Latin America and Caribbean,34.87770339
Saint Lucia,1980,16.74233825,Latin America and Caribbean,32.76728463
Saint Lucia,1981,16.58031088,Latin America and Caribbean,30.94017448
Saint Lucia,1982,15.32756519,Latin America and Caribbean,29.35827188
Saint Lucia,1984,15.19077133,Latin America and Caribbean,26.76448199
Saint Lucia,1985,17.04948997,Latin America and Caribbean,25.69087205
Saint Lucia,1986,13.21695761,Latin America and Caribbean,24.74062107
Saint Lucia,1987,14.09553641,Latin America and Caribbean,23.88958913
Saint Lucia,1988,10.31502648,Latin America and Caribbean,23.12869593
Saint Lucia,1990,10.74168798,Latin America and Caribbean,21.83793752
Saint Lucia,1991,13.56993737,Latin America and Caribbean,21.28357043
Saint Lucia,1992,14.85411141,Latin America and Caribbean,20.78592182
Saint Lucia,1994,10.50334197,Latin America and Caribbean,19.94356747
Saint Lucia,1996,10.44947037,Latin America and Caribbean,19.28866004
Saint Lucia,1998,8.434289219,Latin America and Caribbean,18.80170898
Saint Lucia,1999,15.06714707,Latin America and Caribbean,18.62557362
Saint Lucia,2003,12.8320474,Latin America and Caribbean,18.4099127
Saint Lucia,2004,13.20132013,Latin America and Caribbean,18.46277279
Saint Lucia,2006,16.90974424,Latin America and Caribbean,18.67321538
Saint Lucia,2009,12.68591426,Latin America and Caribbean,19.2188916
Saint Lucia,2010,11.83210194,Latin America and Caribbean,19.45179736
Saint Lucia,2011,15.98579041,Latin America and Caribbean,19.70369022
Saint Lucia,2012,16.72405312,Latin America and Caribbean,19.98542628
Saint Lucia,2013,11.40684411,Latin America and Caribbean,20.29343009
Saint Lucia,2014,13.69863014,Latin America and Caribbean,20.61249613
Saint Lucia,2016,12.50047386,Latin America and Caribbean,21.31496036
Sri Lanka,1983,17.37231,"Southeast Asia, East Asia and Oceania",36.90333333
Sri Lanka,1985,16.44647,"Southeast Asia, East Asia and Oceania",30.11120783
Sri Lanka,1986,16.46963,"Southeast Asia, East Asia and Oceania",27.03156297
Sri Lanka,1992,13.21301,"Southeast Asia, East Asia and Oceania",21.59752152
Sri Lanka,1996,12.23057,"Southeast Asia, East Asia and Oceania",19.28234373
Sri Lanka,2000,9.941078,"Southeast Asia, East Asia and Oceania",16.53388347
Sri Lanka,2005,7.247843,"Southeast Asia, East Asia and Oceania",14.17063123
Sri Lanka,2006,7.629746,"Southeast Asia, East Asia and Oceania",13.54934789
Sri Lanka,2007,5.941957,"Southeast Asia, East Asia and Oceania",12.89927561
Sri Lanka,2009,6.386029,"Southeast Asia, East Asia and Oceania",11.97335406
Sri Lanka,2010,6.963815,"Southeast Asia, East Asia and Oceania",11.60760382
Sri Lanka,2013,5.97383,"Southeast Asia, East Asia and Oceania",9.991268105
Sri Lanka,2014,5.369642,"Southeast Asia, East Asia and Oceania",9.345768268
Sri Lanka,1991,18.2,"Southeast Asia, East Asia and Oceania",21.790426449999998
Sri Lanka,1964,26.29,"Southeast Asia, East Asia and Oceania",82.83892484
Sri Lanka,1969,27.18,"Southeast Asia, East Asia and Oceania",71.36435645
Sri Lanka,1974,22.62,"Southeast Asia, East Asia and Oceania",65.99873177
Sri Lanka,1979,24.69,"Southeast Asia, East Asia and Oceania",49.84235092
Sri Lanka,1984,16.53,"Southeast Asia, East Asia and Oceania",33.49165446
Sri Lanka,1952,39.1,"Southeast Asia, East Asia and Oceania",129.8552582
Sri Lanka,1957,41.08,"Southeast Asia, East Asia and Oceania",112.5053381
Sri Lanka,1962,43.01,"Southeast Asia, East Asia and Oceania",86.90155152
Sri Lanka,1967,38.99,"Southeast Asia, East Asia and Oceania",75.43372147
Sri Lanka,1972,34.36,"Southeast Asia, East Asia and Oceania",68.45212405
Sri Lanka,2009,8,"Southeast Asia, East Asia and Oceania",11.97335406
Sri Lanka,2014,7,"Southeast Asia, East Asia and Oceania",9.345768268
Sri Lanka,1992,19.4,"Southeast Asia, East Asia and Oceania",21.59752152
Sri Lanka,1997,8.3,"Southeast Asia, East Asia and Oceania",18.56308496
Sri Lanka,1994,15,"Southeast Asia, East Asia and Oceania",20.67882028
Lesotho,1991,36.11032,Sub-Saharan Africa,85.04408432
Lesotho,1996,28.08737,Sub-Saharan Africa,94.77831141
Lesotho,2001,38.14429,Sub-Saharan Africa,109.2888936
Lesotho,2006,34.16907,Sub-Saharan Africa,113.8650606
Lesotho,2011,35.63795,Sub-Saharan Africa,96.07467382
Lesotho,1981,29.90804,Sub-Saharan Africa,117.0058806
Lesotho,1986,32.44734,Sub-Saharan Africa,93.02082756
Lesotho,1991,38.77368,Sub-Saharan Africa,85.04408432
Lesotho,1996,44.7812,Sub-Saharan Africa,94.77831141
Lesotho,2001,44.44384,Sub-Saharan Africa,109.2888936
Lesotho,1995,30.69324,Sub-Saharan Africa,92.21545722
Lesotho,2000,32.44127,Sub-Saharan Africa,106.7683531
Lesotho,2005,38.95039,Sub-Saharan Africa,113.3249151
Lesotho,2010,44.1892,Sub-Saharan Africa,97.91031252
Lesotho,2015,38.95853,Sub-Saharan Africa,94.06067883
Lesotho,1986,33.34321,Sub-Saharan Africa,93.02082756
Lesotho,1991,43.86376,Sub-Saharan Africa,85.04408432
Lesotho,1996,36.22222,Sub-Saharan Africa,94.77831141
Lesotho,2001,34.32378,Sub-Saharan Africa,109.2888936
Lesotho,2006,43.60011,Sub-Saharan Africa,113.8650606
Lesotho,1954,66.92,Sub-Saharan Africa,216.7960895
Lesotho,1959,60.45,Sub-Saharan Africa,188.9183504
Lesotho,1964,69.59,Sub-Saharan Africa,187.9983176
Lesotho,1969,66.39,Sub-Saharan Africa,182.0264541
Lesotho,1974,64.83,Sub-Saharan Africa,161.0430913
Lithuania,1981,7.693927288,"Central Europe, Eastern Europe, Central Asia",19.73835495
Lithuania,1982,7.019062519,"Central Europe, Eastern Europe, Central Asia",19.24183729
Lithuania,1983,6.738918781,"Central Europe, Eastern Europe, Central Asia",18.77721239
Lithuania,1984,6.513130665,"Central Europe, Eastern Europe, Central Asia",18.22880553
Lithuania,1985,7.80100584,"Central Europe, Eastern Europe, Central Asia",17.42283569
Lithuania,1986,6.733104229,"Central Europe, Eastern Europe, Central Asia",16.28026901
Lithuania,1987,7.176549911,"Central Europe, Eastern Europe, Central Asia",15.1262697
Lithuania,1988,5.799707413,"Central Europe, Eastern Europe, Central Asia",14.40131502
Lithuania,1989,6.937721729,"Central Europe, Eastern Europe, Central Asia",14.34857093
Lithuania,1990,6.453541279,"Central Europe, Eastern Europe, Central Asia",15.01011489
Lithuania,1991,10.28122165,"Central Europe, Eastern Europe, Central Asia",16.40256107
Lithuania,1992,11.80595707,"Central Europe, Eastern Europe, Central Asia",17.90397435
Lithuania,1993,10.48644253,"Central Europe, Eastern Europe, Central Asia",18.24729836
Lithuania,1994,8.941912589,"Central Europe, Eastern Europe, Central Asia",16.90088442
Lithuania,1995,7.965031569,"Central Europe, Eastern Europe, Central Asia",14.97347884
Lithuania,1996,5.846460211,"Central Europe, Eastern Europe, Central Asia",13.40990693
Lithuania,1997,5.950491907,"Central Europe, Eastern Europe, Central Asia",12.34123643
Lithuania,1998,4.862367973,"Central Europe, Eastern Europe, Central Asia",11.6239416
Lithuania,1999,4.723328299,"Central Europe, Eastern Europe, Central Asia",11.13248965
Lithuania,2000,4.802483235,"Central Europe, Eastern Europe, Central Asia",10.72020431
Lithuania,2001,4.200737534,"Central Europe, Eastern Europe, Central Asia",10.29101403
Lithuania,2002,4.400663485,"Central Europe, Eastern Europe, Central Asia",9.858800202
Lithuania,2003,3.76955666,"Central Europe, Eastern Europe, Central Asia",9.534325033
Lithuania,2004,4.904430784,"Central Europe, Eastern Europe, Central Asia",9.312446592
Lithuania,2005,4.201965435,"Central Europe, Eastern Europe, Central Asia",9.049315934
Lithuania,2006,4.120786327,"Central Europe, Eastern Europe, Central Asia",8.609352648
Lithuania,2007,3.564290473,"Central Europe, Eastern Europe, Central Asia",8.013285593
Lithuania,2008,3.139269406,"Central Europe, Eastern Europe, Central Asia",7.346750367
Lithuania,2009,3.264417845,"Central Europe, Eastern Europe, Central Asia",6.676359848
Lithuania,2010,2.705698266,"Central Europe, Eastern Europe, Central Asia",6.061367038
